,Agg_Ori,Agg_PCA,Fea_PCA
0,2.7913751190180354,2.852935464305936,1.998548271445205
1,1.5295957905344832,1.955616984476007,1.6269366069062732
2,1.387110892506949,1.3787858609779482,1.2997243861273826
